FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
69,-97.58,22.94,-38,-38,1,38,123.21,0.559644,22.81115,4.625575,492097.084546858,100516.354446566
70,-97.58,23.04,-50,-50,1,50,123.21,0.633473,22.83545,4.61156,463480.869624384,98581.0889866007
71,-97.58,23.14,-52,-52,1,52,123.21,0.535259,22.534,4.5893,304608.903820597,61819.6423455041
72,-97.58,23.24,-48,-48,1,48,123.21,0.50098,21.1474,4.55825,356815.173268002,68056.1868418519
73,-97.58,23.34,-60,-60,1,60,123.21,0.530187,20.85775,4.51879,427055.341841647,76941.3075139273
74,-97.58,23.44,-49,-49,1,49,123.21,0.525581,22.1154,4.47254,321339.70862491,53682.7015777048
75,-97.58,23.54,-48,-48,1,48,123.21,0.543473,23.20995,4.422555,355078.690062059,58618.1008590466
76,-97.58,23.64,-50,-50,1,50,123.21,0.393722,24.74295,4.375515,274898.023874446,47432.7460833762
77,-97.58,23.74,-48,-48,1,48,123.21,0.313205,25.05205,4.32606,212735.447843449,35063.8213238557
78,-97.58,23.84,-45,-45,1,45,123.21,0.363553,24.99755,4.27241,250032.260515342,38084.7724174822
79,-97.58,23.94,-41,-41,1,41,123.21,0.375376,24.9451,4.214505,249751.945753134,34028.4188178096
80,-97.58,24.04,-35,-35,1,35,123.21,0.36775,24.56285,4.15365,177340.216874794,21845.7970428668
81,-97.58,24.14,-33,-33,1,33,123.21,0.332601,23.84355,4.092305,95894.8999075785,11767.2535305067
82,-97.58,24.24,-29,-29,1,29,123.21,0.342274,23.1358,4.033215,60512.3009520648,7521.64779911982
83,-97.58,24.34,-29,-29,1,29,123.21,0.356576,22.747,3.976065,58283.6680861339,7066.38730754758
84,-97.58,24.44,-25,-25,1,25,123.21,0.368487,22.5919,3.919675,45232.0997021692,5681.83528380912
85,-97.58,24.54,-22,-22,1,22,123.21,0.390348,22.4864,3.86228,41926.1494625237,5402.04509935514
86,-97.58,24.64,-21,-21,1,21,123.21,0.453906,22.2592,3.79972,53662.6577861954,6864.14785676813
87,-97.58,24.74,-12,-12,1,12,123.21,0.716313,22.01655,3.73624,186370.711170302,27210.6201812572
88,-97.58,24.84,-16,-16,1,16,123.21,0.905255,21.7946,3.67478,296892.71420575,39936.5049506279
89,-97.58,24.94,0,0,1,0,123.21,0.787787,21.6817,3.614155,1104838.80584348,273691.464724601
96,-97.58,27.04,0,0,2,0,123.21,0.574977,26.7454,3.5183,804990.334158709,177806.82508085
97,-97.58,27.14,0,0,1,0,123.21,0.636355,26.7045,3.53237,1496614.57837774,335899.017214349
100,-97.58,27.44,0,0,1,0,123.21,2.12332,26.2195,3.761975,38133250.8983232,9001082.94757563
101,-97.58,27.54,0,0,1,0,123.21,2.22893,26.2022,3.74792,40338958.0966545,9495552.2931885
102,-97.58,27.64,0,0,1,0,123.21,2.3422,26.1869,3.77661,41437802.6979352,9772247.45594788
107,-97.48,21.74,-19,-19,1,19,123.21,0.665486,25.0065,4.072735,241055.943828016,32129.6377448201
108,-97.48,21.84,-35,-35,1,35,123.21,0.477751,24.77765,4.127115,280752.083601121,33960.8961935164
109,-97.48,21.94,-41,-41,1,41,123.21,0.380197,24.5592,4.18461,202166.209306954,27114.9989282915
110,-97.48,22.04,-56,-56,1,56,123.21,0.279898,21.9676,4.24558,70213.1884798591,9902.05529899245
111,-97.48,22.14,-12,-12,1,12,123.21,0.219974,20.28825,4.31028,72745.3088890298,13563.6232515645
112,-97.48,22.24,-58,-58,1,58,123.21,0.202272,20.5355,4.377325,97983.390500994,15100.5963129423
113,-97.48,22.34,-55,-55,1,55,123.21,0.157212,22.67075,4.44374,63271.9670422552,10791.5740025953
114,-97.48,22.44,-71,-71,1,71,123.21,0.164947,20.09545,4.504675,197252.996194483,35263.23191148
115,-97.48,22.54,-121,-121,1,121,123.21,0.137243,16.679495,4.55265,61809.8594154038,24797.3832016706
116,-97.48,22.64,-130,-130,1,130,123.21,0.135529,18.83315,4.5781,42826.4482077562,19138.5623501612
117,-97.48,22.74,-105,-105,1,105,123.21,0.118661,18.9544,4.588655,75693.4607067722,19509.2119886951
118,-97.48,22.84,-80,-80,1,80,123.21,0.135646,20.3523,4.589185,160711.09640521,33876.0338488579
119,-97.48,22.94,-95,-95,1,95,123.21,0.158931,20.7183,4.581805,78957.8807097536,18261.1031983565
