FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
69,-97.58,22.94,-38,-38,1,38,123.21,0.559644,22.81115,4.625575,87.6413139481972,150.254279496141
70,-97.58,23.04,-50,-50,1,50,123.21,0.633473,22.83545,4.61156,162.734058131159,246.414092976515
71,-97.58,23.14,-52,-52,1,52,123.21,0.535259,22.534,4.5893,438.286409850238,537.203648339688
72,-97.58,23.24,-48,-48,1,48,123.21,0.50098,21.1474,4.55825,1356.82949168752,1204.19549001907
73,-97.58,23.34,-60,-60,1,60,123.21,0.530187,20.85775,4.51879,1969.84369656919,1116.26626796701
74,-97.58,23.44,-49,-49,1,49,123.21,0.525581,22.1154,4.47254,7578.60633348399,2582.91867482953
75,-97.58,23.54,-48,-48,1,48,123.21,0.543473,23.20995,4.422555,8692.53184743658,2180.8848591833
76,-97.58,23.64,-50,-50,1,50,123.21,0.393722,24.74295,4.375515,12436.1026747232,3067.46424274959
77,-97.58,23.74,-48,-48,1,48,123.21,0.313205,25.05205,4.32606,16164.48532476,3766.81426361007
78,-97.58,23.84,-45,-45,1,45,123.21,0.363553,24.99755,4.27241,13702.8237554016,2881.8110629342
79,-97.58,23.94,-41,-41,1,41,123.21,0.375376,24.9451,4.214505,11550.4958433017,2180.85665107157
80,-97.58,24.04,-35,-35,1,35,123.21,0.36775,24.56285,4.15365,8184.40630095136,1441.75437677545
81,-97.58,24.14,-33,-33,1,33,123.21,0.332601,23.84355,4.092305,8046.53846479548,1383.03893442573
82,-97.58,24.24,-29,-29,1,29,123.21,0.342274,23.1358,4.033215,9228.85912814947,1533.55382252814
83,-97.58,24.34,-29,-29,1,29,123.21,0.356576,22.747,3.976065,12771.9757952432,1998.56999295478
84,-97.58,24.44,-25,-25,1,25,123.21,0.368487,22.5919,3.919675,13390.9080651309,2209.34206612046
85,-97.58,24.54,-22,-22,1,22,123.21,0.390348,22.4864,3.86228,13210.6192048275,2308.41251499352
86,-97.58,24.64,-21,-21,1,21,123.21,0.453906,22.2592,3.79972,12682.8759948471,2229.03944632442
87,-97.58,24.74,-12,-12,1,12,123.21,0.716313,22.01655,3.73624,4377.21508078827,959.141694203665
88,-97.58,24.84,-16,-16,1,16,123.21,0.905255,21.7946,3.67478,4764.99202548194,877.969931487887
89,-97.58,24.94,0,0,1,0,123.21,0.787787,21.6817,3.614155,743.763640741444,374.841579321047
96,-97.58,27.04,0,0,2,0,123.21,0.574977,26.7454,3.5183,2420.10688875921,1178.61258362966
97,-97.58,27.14,0,0,1,0,123.21,0.636355,26.7045,3.53237,1660.5992388897,819.360059590393
100,-97.58,27.44,0,0,1,0,123.21,2.12332,26.2195,3.761975,657.978850864273,323.183907420906
101,-97.58,27.54,0,0,1,0,123.21,2.22893,26.2022,3.74792,620.227750337632,303.917208771463
102,-97.58,27.64,0,0,1,0,123.21,2.3422,26.1869,3.77661,608.48096977082,298.094409487274
107,-97.48,21.74,-19,-19,1,19,123.21,0.665486,25.0065,4.072735,3923.90316295225,737.561411937491
108,-97.48,21.84,-35,-35,1,35,123.21,0.477751,24.77765,4.127115,8191.30964382246,1416.48423098547
109,-97.48,21.94,-41,-41,1,41,123.21,0.380197,24.5592,4.18461,9806.30054222157,1831.67723700556
110,-97.48,22.04,-56,-56,1,56,123.21,0.279898,21.9676,4.24558,11225.5337520383,2102.41757284142
111,-97.48,22.14,-12,-12,1,12,123.21,0.219974,20.28825,4.31028,2239.90777973168,633.104220237907
112,-97.48,22.24,-58,-58,1,58,123.21,0.202272,20.5355,4.377325,9676.78245166061,2198.73917538569
113,-97.48,22.34,-55,-55,1,55,123.21,0.157212,22.67075,4.44374,11299.9700897524,3122.00282195549
114,-97.48,22.44,-71,-71,1,71,123.21,0.164947,20.09545,4.504675,4009.13086680043,1904.22529949987
115,-97.48,22.54,-121,-121,1,121,123.21,0.137243,16.679495,4.55265,94438.9789420235,86848.1436620132
116,-97.48,22.64,-130,-130,1,130,123.21,0.135529,18.83315,4.5781,24368.2917304838,28413.009524074
117,-97.48,22.74,-105,-105,1,105,123.21,0.118661,18.9544,4.588655,3101.61313141615,3820.31845597908
