FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
69,-97.58,22.94,-38,-38,1,38,123.21,0.559644,22.81115,4.625575,104591.552943354,35116.7678212078
70,-97.58,23.04,-50,-50,1,50,123.21,0.633473,22.83545,4.61156,99065.7382817011,31126.2907564588
71,-97.58,23.14,-52,-52,1,52,123.21,0.535259,22.534,4.5893,137715.780684308,37974.5961469995
72,-97.58,23.24,-48,-48,1,48,123.21,0.50098,21.1474,4.55825,153511.593466581,36867.8190702173
73,-97.58,23.34,-60,-60,1,60,123.21,0.530187,20.85775,4.51879,205134.646029187,44909.1834939091
74,-97.58,23.44,-49,-49,1,49,123.21,0.525581,22.1154,4.47254,130816.081152078,26169.5504811513
75,-97.58,23.54,-48,-48,1,48,123.21,0.543473,23.20995,4.422555,85651.1657868515,16052.2666901157
76,-97.58,23.64,-50,-50,1,50,123.21,0.393722,24.74295,4.375515,96082.5482902963,17745.6462415988
77,-97.58,23.74,-48,-48,1,48,123.21,0.313205,25.05205,4.32606,88014.2304356523,15332.7981394312
78,-97.58,23.84,-45,-45,1,45,123.21,0.363553,24.99755,4.27241,63251.6486660444,10469.2403605589
79,-97.58,23.94,-41,-41,1,41,123.21,0.375376,24.9451,4.214505,56910.0158004825,8875.71133940317
80,-97.58,24.04,-35,-35,1,35,123.21,0.36775,24.56285,4.15365,67195.1108202468,9629.69205847679
81,-97.58,24.14,-33,-33,1,33,123.21,0.332601,23.84355,4.092305,81708.2634240218,11020.6343385356
82,-97.58,24.24,-29,-29,1,29,123.21,0.342274,23.1358,4.033215,121992.581884805,15743.3296185648
83,-97.58,24.34,-29,-29,1,29,123.21,0.356576,22.747,3.976065,157061.004154753,19589.2735923781
84,-97.58,24.44,-25,-25,1,25,123.21,0.368487,22.5919,3.919675,200363.177795348,26452.7797119097
85,-97.58,24.54,-22,-22,1,22,123.21,0.390348,22.4864,3.86228,201784.364090661,27879.5435011802
86,-97.58,24.64,-21,-21,1,21,123.21,0.453906,22.2592,3.79972,189337.28033062,25913.5184441898
87,-97.58,24.74,-12,-12,1,12,123.21,0.716313,22.01655,3.73624,28106.0997142932,4380.28622742396
88,-97.58,24.84,-16,-16,1,16,123.21,0.905255,21.7946,3.67478,55284.9276968473,7715.62450561223
89,-97.58,24.94,0,0,1,0,123.21,0.787787,21.6817,3.614155,518.091916001064,153.920931368329
96,-97.58,27.04,0,0,2,0,123.21,0.574977,26.7454,3.5183,533.40556526435,146.316017062423
97,-97.58,27.14,0,0,1,0,123.21,0.636355,26.7045,3.53237,635.50243711114,176.891960336969
100,-97.58,27.44,0,0,1,0,123.21,2.12332,26.2195,3.761975,1697.01743209453,487.48997435722
101,-97.58,27.54,0,0,1,0,123.21,2.22893,26.2022,3.74792,1874.76772013233,536.442154026244
102,-97.58,27.64,0,0,1,0,123.21,2.3422,26.1869,3.77661,2128.84645993367,610.631607495653
107,-97.48,21.74,-19,-19,1,19,123.21,0.665486,25.0065,4.072735,56495.5502241084,8084.25516800434
108,-97.48,21.84,-35,-35,1,35,123.21,0.477751,24.77765,4.127115,63258.0492025484,8822.16631596869
109,-97.48,21.94,-41,-41,1,41,123.21,0.380197,24.5592,4.18461,50909.1902575815,7868.45483641119
110,-97.48,22.04,-56,-56,1,56,123.21,0.279898,21.9676,4.24558,88529.3235666644,13567.4352738916
111,-97.48,22.14,-12,-12,1,12,123.21,0.219974,20.28825,4.31028,25514.7033950002,5057.94867963332
112,-97.48,22.24,-58,-58,1,58,123.21,0.202272,20.5355,4.377325,172632.921376356,29087.5738319256
113,-97.48,22.34,-55,-55,1,55,123.21,0.157212,22.67075,4.44374,221404.312037398,43946.3241075657
114,-97.48,22.44,-71,-71,1,71,123.21,0.164947,20.09545,4.504675,370081.776212939,79778.6385145178
115,-97.48,22.54,-121,-121,1,121,123.21,0.137243,16.679495,4.55265,772958.784073486,328984.379301775
116,-97.48,22.64,-130,-130,1,130,123.21,0.135529,18.83315,4.5781,666290.501678416,313135.766744017
117,-97.48,22.74,-105,-105,1,105,123.21,0.118661,18.9544,4.588655,509684.929620505,163165.928106962
118,-97.48,22.84,-80,-80,1,80,123.21,0.135646,20.3523,4.589185,419511.249135714,118238.994727281
119,-97.48,22.94,-95,-95,1,95,123.21,0.158931,20.7183,4.581805,551791.858277607,161032.924031693
120,-97.48,23.04,-80,-80,1,80,123.21,0.28476,19.5874,4.566785,334593.019762968,84676.5850496128
121,-97.48,23.14,-80,-80,1,80,123.21,0.259012,18.351,4.5437,397478.425009321,95684.9279028467
122,-97.48,23.24,-86,-86,1,86,123.21,0.240393,16.76285,4.512285,591727.387446218,152136.475001054
123,-97.48,23.34,-75,-75,1,75,123.21,0.204356,16.0424,4.473065,490855.867608718,135429.138070603
124,-97.48,23.44,-69,-69,1,69,123.21,0.229442,17.17065,4.42774,334124.750016755,79025.6989937464
125,-97.48,23.54,-72,-72,1,72,123.21,0.276906,19.07345,4.37932,181063.199618048,31636.3342694184
126,-97.48,23.64,-67,-67,1,67,123.21,0.209839,21.11075,4.331415,170209.473891182,28146.9086140174
127,-97.48,23.74,-61,-61,1,61,123.21,0.246217,22.41785,4.28174,111431.473261396,18472.295889624
128,-97.48,23.84,-60,-60,1,60,123.21,0.251998,23.0636,4.228795,85991.3701499271,14746.4095304966
129,-97.48,23.94,-53,-53,1,53,123.21,0.276585,24.1237,4.172455,63759.2620850745,11126.3358792626
130,-97.48,24.04,-54,-54,4,54,123.21,0.257132,24.00365,4.11378,64856.8919898871,12241.4339990625
131,-97.48,24.14,-50,-50,1,50,123.21,0.248395,23.17175,4.054585,81333.4739722,12008.3088440338
132,-97.48,24.24,-49,-49,1,49,123.21,0.241808,22.3321,3.996545,113131.519477997,14765.3249829915
133,-97.48,24.34,-48,-48,1,48,123.21,0.268614,22.06065,3.939985,135111.307859635,16668.5040383186
134,-97.48,24.44,-40,-40,1,40,123.21,0.272111,22.06845,3.88418,162408.834134712,18216.3221687199
135,-97.48,24.54,-37,-37,1,37,123.21,0.273396,22.06665,3.827665,200028.665123075,22339.5521511552
136,-97.48,24.64,-34,-34,1,34,123.21,0.297981,22.0343,3.768465,227779.468192009,25677.8230670378
137,-97.48,24.74,-21,-21,1,21,123.21,0.32877,21.85105,3.70826,221553.271504474,31073.3087061839
138,-97.48,24.84,-21,-21,1,21,123.21,0.349006,21.6054,3.64865,191914.304938845,27016.2578984621
139,-97.48,24.94,-17,-17,1,17,123.21,0.415154,21.52375,3.58976,89919.0892405737,13283.2489052405
140,-97.48,25.04,-12,-12,1,12,123.21,0.502658,21.9199,3.532105,22805.7616456687,3512.66542211629
141,-97.48,25.14,-3,-3,1,3,123.21,0.718912,22.4838,3.47765,956.001578707191,226.169540641916
142,-97.48,25.24,-2,-2,1,2,123.21,1.2738,22.95355,3.425855,492.809990970237,122.732042831335
153,-97.48,27.44,0,0,1,0,123.21,2.37006,26.1822,3.740225,2129.31056107884,607.243991935695
154,-97.48,27.54,0,0,2,0,123.21,2.39654,26.1798,3.75217,1786.40228434856,509.750484448068
155,-97.48,27.64,0,0,4,0,123.21,2.4499,26.1755,3.77387,2051.85909689179,629.819314454766
156,-97.48,27.74,0,0,1,0,123.21,2.53425,26.1702,3.802745,2487.64384522373,714.685069823546
157,-97.48,27.84,-2,-2,1,2,123.21,7.52117,-4984.5695,3.837895,Inf,Inf
158,-97.38,21.14,-12,-12,1,12,123.21,1.78395,22.9672,3.888155,27390.8444238091,4229.66485607908
159,-97.38,21.24,-14,-14,1,14,123.21,1.33623,23.56835,3.884095,29505.3035423595,4358.74518423191
160,-97.38,21.34,-15,-15,1,15,123.21,1.18915,24.23655,3.88953,35752.8413317931,5119.49034236511
161,-97.38,21.44,0,0,1,0,123.21,0.97621,24.7925,3.905765,477.74172030801,140.744380633784
162,-97.38,21.54,0,0,1,0,123.21,0.875808,24.86955,3.9334,469.851709337174,138.590697236065
163,-97.38,21.64,-22,-22,1,22,123.21,0.65304,24.68525,3.972175,101920.905988821,13128.5745320253
164,-97.38,21.74,-48,-48,1,48,123.21,0.467443,24.39465,4.02065,65144.034304556,9854.52620461201
165,-97.38,21.84,-41,-41,1,41,123.21,0.307255,24.2214,4.07551,65986.1731573449,9306.93661913041
166,-97.38,21.94,-65,-65,1,65,123.21,0.223801,22.9695,4.134635,103475.170599986,18225.7357050081
167,-97.38,22.04,-70,-70,1,70,123.21,0.169508,19.80005,4.19727,116475.22202043,18116.3283397019
168,-97.38,22.14,-92,-92,1,92,123.21,0.128513,17.16175,4.262605,261471.078343054,49459.2362846864
182,-97.38,23.54,-144,-144,1,144,123.21,0.189702,14.367,4.336805,599142.424503064,330003.345284458
183,-97.38,23.64,-123,-123,1,123,123.21,0.17613,16.57085,4.28814,288238.083799901,114698.795276577
184,-97.38,23.74,-96,-96,1,96,123.21,0.160237,18.0484,4.237765,206368.238332419,35834.7845237016
185,-97.38,23.84,-83,-83,1,83,123.21,0.164802,19.466,4.184875,137431.327668289,21119.4231475619
186,-97.38,23.94,-76,-76,4,76,123.21,0.228233,22.48325,4.12946,109737.533444627,22216.2528459274
187,-97.38,24.04,-73,-73,4,73,123.21,0.242926,22.82115,4.07237,114967.357813854,22951.6903663812
188,-97.38,24.14,-60,-60,4,60,123.21,0.235171,22.06115,4.014905,134829.126351958,23118.9585875133
189,-97.38,24.24,-67,-67,1,67,123.21,0.200022,21.2121,3.95821,232545.879055793,34135.3936502098
190,-97.38,24.34,-57,-57,1,57,123.21,0.205412,21.26855,3.902635,225149.602410615,28718.9912670355
191,-97.38,24.44,-51,-51,1,51,123.21,0.223297,21.5524,3.847765,204193.667464552,24932.5712302958
192,-97.38,24.54,-53,-53,1,53,123.21,0.225918,21.69045,3.792635,225913.872984141,27027.9571171686
193,-97.38,24.64,-39,-39,1,39,123.21,0.234965,21.9303,3.7363,196777.870051046,21148.9036939609
194,-97.38,24.74,-37,-37,1,37,123.21,0.239177,21.80015,3.679245,194215.840906044,21518.9547149028
195,-97.38,24.84,-34,-34,1,34,123.21,0.247251,21.51605,3.62227,195973.765247076,23728.5837193692
196,-97.38,24.94,-26,-26,1,26,123.21,0.266789,21.43725,3.56583,216566.902922497,29395.8162291459
197,-97.38,25.04,-33,-33,1,33,123.21,0.314739,22.0691,3.51069,135449.090165909,15064.0701191844
198,-97.38,25.14,-25,-25,1,25,123.21,0.435818,22.7743,3.458025,113858.018134889,12949.0145058681
199,-97.38,25.24,-14,-14,1,14,123.21,0.653824,23.2081,3.408025,20247.2172106667,2726.32557446914
200,-97.38,25.34,-2,-2,4,2,123.21,0.906248,23.36365,3.36174,389.248555831553,103.059786475997
201,-97.38,25.44,0,0,4,0,123.21,1.24159,28.0164,3.318775,220.361905481702,61.7147951291835
206,-97.38,26.74,-9,-9,2,9,123.21,1.30454,26.5034,2.867965,6564.33570690804,916.401036032009
207,-97.38,26.84,0,0,2,0,123.21,1.14189,28.3507,2.8386,247.417070132212,65.3595021515641
208,-97.38,26.94,-7,-7,2,7,123.21,1.12066,27.2905,2.81177,3437.8290792584,539.216231610025
209,-97.38,27.04,-10,-10,2,10,123.21,1.15655,25.70465,2.78806,8670.14555953113,1155.07955378133
210,-97.38,27.14,-8,-8,2,8,123.21,1.34628,28.20825,2.76764,3884.19056909523,532.605819612711
211,-97.38,27.24,0,0,2,0,123.21,1.50518,26.5119,2.75013,492.771433509101,137.633990861441
212,-97.38,27.34,0,0,2,0,123.21,1.73814,26.0541,2.73454,587.597450600571,164.380618841847
218,-97.38,27.94,0,0,2,0,123.21,5.84166,26.1217,4.14721,429.361811140112,125.337216951305
219,-97.28,20.94,-10,-10,1,10,123.21,1.97686,20.5382,3.9273,19510.69823144,3555.43413814092
220,-97.28,21.04,-25,-25,1,25,123.21,1.07474,21.5858,3.89651,126885.817631467,16711.9266053634
221,-97.28,21.14,-12,-12,1,12,123.21,1.06621,22.4092,3.87585,20518.1770319284,3289.80130046946
222,-97.28,21.24,-15,-15,1,15,123.21,0.902924,22.7004,3.86359,42942.6293802868,6311.35523898118
223,-97.28,21.34,-25,-25,1,25,123.21,0.63796,22.78785,3.86134,157390.945629214,19126.252677786
224,-97.28,21.44,-27,-27,1,27,123.21,0.691563,22.9417,3.87066,142899.873848243,16578.1243266831
225,-97.28,21.54,-13,-13,1,13,123.21,0.468983,22.2891,3.892375,42007.8414688253,6792.12836203821
226,-97.28,21.64,-49,-49,1,49,123.21,0.28004,21.6053,3.926335,146441.53753014,17974.6696060533
227,-97.28,21.74,-43,-43,1,43,123.21,0.182921,21.3334,3.971205,138579.017442625,17109.6481335729
228,-97.28,21.84,-141,-141,1,141,123.21,0.133527,21.35665,4.024745,538761.628994697,260289.08368608
229,-97.28,21.94,-193,-193,1,193,123.21,0.123936,19.68885,4.084345,71299.7922007753,63588.7590530162
249,-97.28,23.94,-105,-105,4,105,123.21,0.259817,18.9772,4.08614,147173.638402228,33464.2518903956
250,-97.28,24.04,-102,-102,4,102,123.21,0.227759,20.42445,4.03047,202078.055955303,45844.1543757989
251,-97.28,24.14,-92,-92,4,92,123.21,0.197683,20.4967,3.974665,259747.623944182,49900.1459557762
252,-97.28,24.24,-89,-89,4,89,123.21,0.184162,20.27335,3.919515,298771.052836606,55746.3813347184
253,-97.28,24.34,-76,-76,1,76,123.21,0.174849,20.506,3.865315,323016.012411914,45207.9585049816
254,-97.28,24.44,-72,-72,1,72,123.21,0.184932,20.9593,3.81183,343168.73331767,48465.0202273193
255,-97.28,24.54,-65,-65,1,65,123.21,0.195882,21.5017,3.75848,321212.434300288,44091.4428451677
256,-97.28,24.64,-57,-57,1,57,123.21,0.187073,22.0234,3.70473,246689.858414555,29525.7841804663
257,-97.28,24.74,-50,-50,1,50,123.21,0.187758,21.8599,3.650655,178892.931694136,20457.7230989071
258,-97.28,24.84,-45,-45,1,45,123.21,0.195514,21.554,3.59661,143849.503626729,16587.6099746233
259,-97.28,24.94,-42,-42,1,42,123.21,0.216114,21.58185,3.54309,123482.677453072,14047.7541486288
260,-97.28,25.04,-43,-43,1,43,123.21,0.248571,22.3494,3.49079,95782.8494571948,10034.8301885203
261,-97.28,25.14,-35,-35,1,35,123.21,0.286107,23.0778,3.44058,95533.4895760255,9564.72951919951
262,-97.28,25.24,-33,-33,1,33,123.21,0.36939,23.50425,3.39298,83173.8222965902,8366.20039336412
263,-97.28,25.34,-24,-24,4,24,123.21,0.467693,23.586,3.348515,72742.7902315259,11259.9954648234
264,-97.28,25.44,-12,-12,4,12,123.21,0.810147,23.38785,3.306375,8269.49220856318,1456.59125713062
265,-97.28,25.54,0,0,4,0,123.21,0.927526,23.24765,3.265925,186.427966443937,55.0625394081361
266,-97.28,25.64,0,0,2,0,123.21,1.02377,28.26745,3.22793,173.760497811461,44.6681581642631
271,-97.28,26.44,0,0,2,0,123.21,0.994886,24.80175,2.96836,211.554451262019,59.2216198541453
272,-97.28,26.54,0,0,2,0,123.21,1.03422,25.66775,2.938115,281.395754367628,79.010136260679
273,-97.28,26.64,-14,-14,2,14,123.21,1.17671,25.69615,2.9089,19725.2817917201,2158.50985520903
274,-97.28,26.74,-17,-17,2,17,123.21,0.955628,24.08625,2.88056,26809.4731133485,2975.45984414328
275,-97.28,26.84,-19,-19,2,19,123.21,0.795395,25.56125,2.851425,59322.6583880477,5422.43411382987
276,-97.28,26.94,-21,-21,1,21,123.21,0.833954,26.6446,2.82317,106636.893372985,9451.97019440677
277,-97.28,27.04,-18,-18,1,18,123.21,0.754855,25.568,2.7969,72024.2264868356,7498.91828043936
278,-97.28,27.14,-21,-21,1,21,123.21,0.774997,25.256,2.7731,94702.5411083568,9221.34854629348
279,-97.28,27.24,-19,-19,1,19,123.21,0.961834,25.32595,2.75183,70462.2586901413,7201.02935387554
280,-97.28,27.34,-15,-15,2,15,123.21,1.15823,25.6358,2.73247,30783.1835026393,3192.97856844101
281,-97.28,27.44,-12,-12,2,12,123.21,1.52499,26.9636,2.713255,19590.7578215506,2102.21613679203
282,-97.28,27.54,0,0,2,0,123.21,1.66945,26.2187,2.695405,552.351018185904,154.537202924449
286,-97.28,27.94,0,0,1,0,123.21,6.80534,26.1204,4.180015,1720.31031186549,485.966529607834
287,-97.28,28.04,0,0,1,0,123.21,5.84059,26.11725,4.21685,516.517793700221,150.765085153375
288,-97.18,20.74,-8,-8,1,8,123.21,1.37823,18.9978,4.045475,3802.23110241094,851.200879889615
289,-97.18,20.84,-59,-59,1,59,123.21,1.38817,18.53055,3.9911,74298.5956344052,13673.229012949
290,-97.18,20.94,-2,-2,1,2,123.21,0.846672,19.2851,3.938745,835.201013944678,239.434120478424
291,-97.18,21.04,-2,-2,1,2,123.21,0.445801,20.6499,3.89719,1591.54900798937,441.839482844235
292,-97.18,21.14,-31,-31,1,31,123.21,0.525331,21.65415,3.865465,182094.358423159,22132.3020057988
293,-97.18,21.24,-11,-11,1,11,123.21,0.382658,21.8513,3.843465,32746.19468287,5714.21261899419
294,-97.18,21.34,-47,-47,1,47,123.21,0.29191,21.10485,3.83265,169364.611534842,20255.9305815017
295,-97.18,21.44,-29,-29,1,29,123.21,0.259163,21.07165,3.834635,301361.342395138,41697.3832053367
296,-97.18,21.54,-22,-22,1,22,123.21,0.147876,19.2428,3.850435,285453.383707039,51078.4075154572
297,-97.18,21.64,-105,-105,1,105,123.21,0.124292,17.39,3.880045,545396.724141352,113914.432079281
322,-97.18,24.14,-149,-149,4,149,123.21,0.151291,18.64255,3.93563,710233.105537227,392024.736586441
323,-97.18,24.24,-134,-134,4,134,123.21,0.148043,18.91285,3.8823,521272.441957988,229954.951229429
324,-97.18,24.34,-117,-117,1,117,123.21,0.161628,19.4335,3.829815,393711.943598786,132853.900507305
325,-97.18,24.44,-96,-96,1,96,123.21,0.167086,19.9982,3.77806,456394.140502861,75696.4377845344
326,-97.18,24.54,-83,-83,1,83,123.21,0.181919,20.87375,3.72672,384610.250695013,56453.5081909814
327,-97.18,24.64,-69,-69,1,69,123.21,0.182578,21.85155,3.67548,297684.397347918,41984.8232199923
328,-97.18,24.74,-61,-61,1,61,123.21,0.181882,21.63685,3.624295,237558.063823792,29421.7054424541
329,-97.18,24.84,-54,-54,1,54,123.21,0.190827,21.393,3.57335,167544.799141465,19478.2700827827
330,-97.18,24.94,-49,-49,1,49,123.21,0.193608,21.521,3.52304,126766.467642024,14844.1007445053
331,-97.18,25.04,-51,-51,1,51,123.21,0.208583,22.6341,3.47394,104525.4160768,12148.1840908815
332,-97.18,25.14,-47,-47,1,47,123.21,0.2541,23.40315,3.42671,73510.6601721929,8747.56223622241
333,-97.18,25.24,-43,-43,4,43,123.21,0.271635,23.8279,3.38184,57506.5790971157,8529.76619099929
334,-97.18,25.34,-40,-40,4,40,123.21,0.301812,23.8013,3.3396,55354.9939856405,7973.71875309657
335,-97.18,25.44,-32,-32,4,32,123.21,0.382595,23.36665,3.29958,68758.0418633725,9895.74579714157
336,-97.18,25.54,-19,-19,4,19,123.21,0.591567,23.1575,3.26114,40264.4342016122,6705.54929907336
337,-97.18,25.64,-9,-9,2,9,123.21,0.762782,23.33645,3.22232,3237.81614071604,508.664117240569
338,-97.18,25.74,-2,-2,2,2,123.21,0.892413,24.20785,3.179875,321.33781949235,77.7626900875274
339,-97.18,25.84,0,0,2,0,123.21,1.02491,25.9478,3.139855,241.037857840427,66.3797755900416
340,-97.18,26.04,0,0,1,0,123.21,1.51274,26.7254,3.07402,370.278398613025,103.647415754648
341,-97.18,26.14,-4,-4,2,4,123.21,1.05761,27.7248,3.04834,772.580290989744,153.815266320507
342,-97.18,26.24,-10,-10,2,10,123.21,0.960595,25.3843,3.026385,5397.52782760724,750.477389304372
343,-97.18,26.34,-15,-15,2,15,123.21,0.879684,24.29255,3.006515,15408.2717821491,1866.47426466739
344,-97.18,26.44,-16,-16,2,16,123.21,0.776041,23.60285,2.98601,20018.9895080503,2410.9322375658
345,-97.18,26.54,-19,-19,2,19,123.21,0.769339,23.4801,2.958955,34197.6008940773,3830.47772799047
346,-97.18,26.64,-21,-21,2,21,123.21,0.752474,23.4791,2.929445,45578.7524128063,4778.26494224049
347,-97.18,26.74,-26,-26,2,26,123.21,0.732428,23.00235,2.898815,64132.8040173434,5860.58106425587
348,-97.18,26.84,-28,-28,1,28,123.21,0.804901,22.19535,2.86774,87925.1733608724,8777.9559319994
349,-97.18,26.94,-29,-29,1,29,123.21,0.77276,25.22615,2.837005,101184.980698395,8618.29743522451
350,-97.18,27.04,-27,-27,1,27,123.21,0.579528,26.23165,2.807445,168814.371887768,14462.8973743318
351,-97.18,27.14,-27,-27,1,27,123.21,0.413039,22.3004,2.77966,158124.641791611,16696.2665077445
352,-97.18,27.24,-26,-26,1,26,123.21,0.601251,23.07555,2.75402,111850.019181927,10801.7753230474
353,-97.18,27.34,-23,-23,1,23,123.21,0.582775,25.73495,2.73051,152587.391140475,13885.3724982149
354,-97.18,27.44,-21,-21,1,21,123.21,0.899906,25.42955,2.708775,92300.1149345504,8722.15630337316
355,-97.18,27.54,-17,-17,1,17,123.21,1.34871,25.3192,2.689595,52688.6554555066,5556.15989618291
356,-97.18,27.64,-11,-11,2,11,123.21,2.22923,23.87655,2.673365,18815.3883787398,2491.18352863181
357,-97.18,27.74,0,0,1,0,123.21,2.46882,25.64545,2.659765,1341.3823668282,374.211134915658
362,-97.18,28.24,0,0,1,0,123.21,4.56143,26.1172,4.391455,769.973554485143,236.401633992722
