FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
69,-97.58,22.94,-38,-38,1,38,123.21,0.559644,22.81115,4.625575,5233.21585903273,1804.62087716231
70,-97.58,23.04,-50,-50,1,50,123.21,0.633473,22.83545,4.61156,9476.90845543028,3211.62478930942
71,-97.58,23.14,-52,-52,1,52,123.21,0.535259,22.534,4.5893,8334.73162530119,2634.79287804574
72,-97.58,23.24,-48,-48,1,48,123.21,0.50098,21.1474,4.55825,4419.70602583278,1274.57087465603
73,-97.58,23.34,-60,-60,1,60,123.21,0.530187,20.85775,4.51879,4070.12072557857,1062.61811507791
74,-97.58,23.44,-49,-49,1,49,123.21,0.525581,22.1154,4.47254,11871.8386900751,2705.33754842844
75,-97.58,23.54,-48,-48,1,48,123.21,0.543473,23.20995,4.422555,20986.0395786793,4484.93680823829
76,-97.58,23.64,-50,-50,1,50,123.21,0.393722,24.74295,4.375515,23682.3154813291,5053.8093495773
77,-97.58,23.74,-48,-48,1,48,123.21,0.313205,25.05205,4.32606,27309.2674749933,5518.98340429453
78,-97.58,23.84,-45,-45,1,45,123.21,0.363553,24.99755,4.27241,38719.1800738242,7243.44352387072
79,-97.58,23.94,-41,-41,1,41,123.21,0.375376,24.9451,4.214505,49262.8861928295,8222.88815286304
80,-97.58,24.04,-35,-35,1,35,123.21,0.36775,24.56285,4.15365,51974.280090141,7670.12810939608
81,-97.58,24.14,-33,-33,1,33,123.21,0.332601,23.84355,4.092305,64586.0678422331,9080.27494910733
82,-97.58,24.24,-29,-29,1,29,123.21,0.342274,23.1358,4.033215,67746.3502282073,9363.46539723733
83,-97.58,24.34,-29,-29,1,29,123.21,0.356576,22.747,3.976065,90065.0748146641,11966.8029528263
84,-97.58,24.44,-25,-25,1,25,123.21,0.368487,22.5919,3.919675,87437.9919489491,11884.9509841633
85,-97.58,24.54,-22,-22,1,22,123.21,0.390348,22.4864,3.86228,87926.3910742706,12109.0255986895
86,-97.58,24.64,-21,-21,1,21,123.21,0.453906,22.2592,3.79972,97494.7276900628,13148.2902700194
87,-97.58,24.74,-12,-12,1,12,123.21,0.716313,22.01655,3.73624,65406.8074219525,9961.33710058186
88,-97.58,24.84,-16,-16,1,16,123.21,0.905255,21.7946,3.67478,101943.229525081,14260.8870037981
89,-97.58,24.94,0,0,1,0,123.21,0.787787,21.6817,3.614155,17099.4727196967,4595.51538156166
96,-97.58,27.04,0,0,2,0,123.21,0.574977,26.7454,3.5183,8890.82654129637,2157.08953102356
97,-97.58,27.14,0,0,1,0,123.21,0.636355,26.7045,3.53237,19386.9058347229,4773.54161883483
100,-97.58,27.44,0,0,1,0,123.21,2.12332,26.2195,3.761975,80429.1223412833,20898.8081956449
101,-97.58,27.54,0,0,1,0,123.21,2.22893,26.2022,3.74792,80909.3931662411,20960.0217452717
102,-97.58,27.64,0,0,1,0,123.21,2.3422,26.1869,3.77661,78429.6966120124,20379.3489673357
107,-97.48,21.74,-19,-19,1,19,123.21,0.665486,25.0065,4.072735,42831.463722983,6506.00878183274
108,-97.48,21.84,-35,-35,1,35,123.21,0.477751,24.77765,4.127115,73483.8332178188,10496.9126605728
109,-97.48,21.94,-41,-41,1,41,123.21,0.380197,24.5592,4.18461,61273.4030442253,9911.91710924675
110,-97.48,22.04,-56,-56,1,56,123.21,0.279898,21.9676,4.24558,28974.9746166531,4934.28612022658
111,-97.48,22.14,-12,-12,1,12,123.21,0.219974,20.28825,4.31028,546.111080773658,121.114481219311
112,-97.48,22.24,-58,-58,1,58,123.21,0.202272,20.5355,4.377325,4303.46951937311,859.232398075271
113,-97.48,22.34,-55,-55,1,55,123.21,0.157212,22.67075,4.44374,9326.45049004418,2072.57774506386
114,-97.48,22.44,-71,-71,1,71,123.21,0.164947,20.09545,4.504675,731.244112436066,191.250441375184
115,-97.48,22.54,-121,-121,1,121,123.21,0.137243,16.679495,4.55265,221.799682083397,132.920364337761
116,-97.48,22.64,-130,-130,1,130,123.21,0.135529,18.83315,4.5781,1158.28123089167,679.334871297868
117,-97.48,22.74,-105,-105,1,105,123.21,0.118661,18.9544,4.588655,17.5381029340813,8.2995479428916
118,-97.48,22.84,-80,-80,1,80,123.21,0.135646,20.3523,4.589185,182.796694816332,62.7049764456669
119,-97.48,22.94,-95,-95,1,95,123.21,0.158931,20.7183,4.581805,32.1290949785991,13.5395469674389
120,-97.48,23.04,-80,-80,1,80,123.21,0.28476,19.5874,4.566785,138.189623600786,44.4480058301389
121,-97.48,23.14,-80,-80,1,80,123.21,0.259012,18.351,4.5437,61.9346040466614,19.892483801049
122,-97.48,23.24,-86,-86,1,86,123.21,0.240393,16.76285,4.512285,12.2792732431297,4.95999241406056
123,-97.48,23.34,-75,-75,1,75,123.21,0.204356,16.0424,4.473065,69.3579858828515,31.4799980621104
124,-97.48,23.44,-69,-69,1,69,123.21,0.229442,17.17065,4.42774,229.504940853677,77.7523871833436
125,-97.48,23.54,-72,-72,1,72,123.21,0.276906,19.07345,4.37932,705.260672047346,156.483854837583
126,-97.48,23.64,-67,-67,1,67,123.21,0.209839,21.11075,4.331415,6025.1450991141,1182.89943640517
127,-97.48,23.74,-61,-61,1,61,123.21,0.246217,22.41785,4.28174,22726.0984531468,4328.97614618101
128,-97.48,23.84,-60,-60,1,60,123.21,0.251998,23.0636,4.228795,39352.1141300548,7407.03786443406
129,-97.48,23.94,-53,-53,1,53,123.21,0.276585,24.1237,4.172455,74019.2817397792,13410.1798544483
130,-97.48,24.04,-54,-54,4,54,123.21,0.257132,24.00365,4.11378,6904.87222094675,1426.53123407639
131,-97.48,24.14,-50,-50,1,50,123.21,0.248395,23.17175,4.054585,145752.847054437,22586.9331423969
132,-97.48,24.24,-49,-49,1,49,123.21,0.241808,22.3321,3.996545,166500.944155573,23128.7913917176
133,-97.48,24.34,-48,-48,1,48,123.21,0.268614,22.06065,3.939985,208917.047047822,27012.8862920474
134,-97.48,24.44,-40,-40,1,40,123.21,0.272111,22.06845,3.88418,201677.835481743,22901.6466531739
135,-97.48,24.54,-37,-37,1,37,123.21,0.273396,22.06665,3.827665,202671.939271215,22265.9718593587
136,-97.48,24.64,-34,-34,1,34,123.21,0.297981,22.0343,3.768465,188383.857436068,21073.3686099264
137,-97.48,24.74,-21,-21,1,21,123.21,0.32877,21.85105,3.70826,70698.6065150238,9986.76662077221
138,-97.48,24.84,-21,-21,1,21,123.21,0.349006,21.6054,3.64865,59602.7096620545,8501.48809911646
139,-97.48,24.94,-17,-17,1,17,123.21,0.415154,21.52375,3.58976,40360.1708945279,6019.96323810256
140,-97.48,25.04,-12,-12,1,12,123.21,0.502658,21.9199,3.532105,31745.2332192349,4811.5665340433
141,-97.48,25.14,-3,-3,1,3,123.21,0.718912,22.4838,3.47765,20174.1962216044,4299.40600394711
142,-97.48,25.24,-2,-2,1,2,123.21,1.2738,22.95355,3.425855,33887.5063687059,7561.8944555662
153,-97.48,27.44,0,0,1,0,123.21,2.37006,26.1822,3.740225,79996.7013896461,20675.0196398842
154,-97.48,27.54,0,0,2,0,123.21,2.39654,26.1798,3.75217,41323.3895904011,10711.7145003536
155,-97.48,27.64,0,0,4,0,123.21,2.4499,26.1755,3.77387,5042.80281289254,1471.87346972536
156,-97.48,27.74,0,0,1,0,123.21,2.53425,26.1702,3.802745,73061.2827570377,19038.3021283999
157,-97.48,27.84,-2,-2,1,2,123.21,7.52117,-4984.5695,3.837895,Inf,Inf
158,-97.38,21.14,-12,-12,1,12,123.21,1.78395,22.9672,3.888155,161006.903277053,24788.3057395121
159,-97.38,21.24,-14,-14,1,14,123.21,1.33623,23.56835,3.884095,165558.308271333,24658.3289197183
160,-97.38,21.34,-15,-15,1,15,123.21,1.18915,24.23655,3.88953,159355.343285048,23221.7554408067
161,-97.38,21.44,0,0,1,0,123.21,0.97621,24.7925,3.905765,29807.4541123304,7955.85500464107
162,-97.38,21.54,0,0,1,0,123.21,0.875808,24.86955,3.9334,23254.4976951972,6238.72438434369
163,-97.38,21.64,-22,-22,1,22,123.21,0.65304,24.68525,3.972175,98541.8505378091,13573.6948703918
164,-97.38,21.74,-48,-48,1,48,123.21,0.467443,24.39465,4.02065,263956.472503427,42217.000681373
165,-97.38,21.84,-41,-41,1,41,123.21,0.307255,24.2214,4.07551,114463.593057053,16877.3547078357
166,-97.38,21.94,-65,-65,1,65,123.21,0.223801,22.9695,4.134635,57248.7691100732,10713.0701564615
167,-97.38,22.04,-70,-70,1,70,123.21,0.169508,19.80005,4.19727,4007.1122667238,709.818378585351
168,-97.38,22.14,-92,-92,1,92,123.21,0.128513,17.16175,4.262605,21.2601781486627,7.71214558449853
182,-97.38,23.54,-144,-144,1,144,123.21,0.189702,14.367,4.336805,577.92084330968,435.622519444867
183,-97.38,23.64,-123,-123,1,123,123.21,0.17613,16.57085,4.28814,1280.53569554015,739.62891528139
184,-97.38,23.74,-96,-96,1,96,123.21,0.160237,18.0484,4.237765,31.1524451815596,11.1446777856459
185,-97.38,23.84,-83,-83,1,83,123.21,0.164802,19.466,4.184875,565.727737196261,115.332028668517
186,-97.38,23.94,-76,-76,4,76,123.21,0.228233,22.48325,4.12946,1284.36920830873,307.134893832557
187,-97.38,24.04,-73,-73,4,73,123.21,0.242926,22.82115,4.07237,3036.34164378481,699.128214773548
188,-97.38,24.14,-60,-60,4,60,123.21,0.235171,22.06115,4.014905,7708.79906153294,1505.89084098053
189,-97.38,24.24,-67,-67,1,67,123.21,0.200022,21.2121,3.95821,70479.8771133881,11148.5483142085
190,-97.38,24.34,-57,-57,1,57,123.21,0.205412,21.26855,3.902635,142779.668500561,18862.8792991408
191,-97.38,24.44,-51,-51,1,51,123.21,0.223297,21.5524,3.847765,224850.786564583,27250.6245567999
192,-97.38,24.54,-53,-53,1,53,123.21,0.225918,21.69045,3.792635,275584.043085305,32615.713581299
193,-97.38,24.64,-39,-39,1,39,123.21,0.234965,21.9303,3.7363,227010.517378778,24691.0455554048
194,-97.38,24.74,-37,-37,1,37,123.21,0.239177,21.80015,3.679245,183851.245329406,20795.6706114508
195,-97.38,24.84,-34,-34,1,34,123.21,0.247251,21.51605,3.62227,118519.119438992,14548.2329557182
196,-97.38,24.94,-26,-26,1,26,123.21,0.266789,21.43725,3.56583,56960.2860351585,7792.37004503784
197,-97.38,25.04,-33,-33,1,33,123.21,0.314739,22.0691,3.51069,121187.838184075,13385.6488015569
198,-97.38,25.14,-25,-25,1,25,123.21,0.435818,22.7743,3.458025,89635.5917648627,10208.2903375314
199,-97.38,25.24,-14,-14,1,14,123.21,0.653824,23.2081,3.408025,50330.3056035785,6782.36553996929
200,-97.38,25.34,-2,-2,4,2,123.21,0.906248,23.36365,3.36174,1429.12007670173,359.145222946704
201,-97.38,25.44,0,0,4,0,123.21,1.24159,28.0164,3.318775,1939.56228701473,503.208885298728
206,-97.38,26.74,-9,-9,2,9,123.21,1.30454,26.5034,2.867965,35867.7621807963,4606.34230812828
207,-97.38,26.84,0,0,2,0,123.21,1.14189,28.3507,2.8386,17561.7095752933,4122.55768425976
