FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
69,-97.58,22.94,-38,-38,1,38,123.21,0.559644,22.81115,4.625575,2400.30608286673,1371.25622236347
70,-97.58,23.04,-50,-50,1,50,123.21,0.633473,22.83545,4.61156,8511.45816472578,4292.99750942211
71,-97.58,23.14,-52,-52,1,52,123.21,0.535259,22.534,4.5893,16561.3140902116,6731.84755412134
72,-97.58,23.24,-48,-48,1,48,123.21,0.50098,21.1474,4.55825,29325.2976633846,8996.90696899539
73,-97.58,23.34,-60,-60,1,60,123.21,0.530187,20.85775,4.51879,99660.0878486724,23725.786774979
74,-97.58,23.44,-49,-49,1,49,123.21,0.525581,22.1154,4.47254,59234.0636068884,12286.9592009539
75,-97.58,23.54,-48,-48,1,48,123.21,0.543473,23.20995,4.422555,42428.1861589915,8535.15101045332
76,-97.58,23.64,-50,-50,1,50,123.21,0.393722,24.74295,4.375515,46697.8443815245,9653.01317480063
77,-97.58,23.74,-48,-48,1,48,123.21,0.313205,25.05205,4.32606,32787.9525612772,6435.00495328018
78,-97.58,23.84,-45,-45,1,45,123.21,0.363553,24.99755,4.27241,21165.3907121899,3907.08821459074
79,-97.58,23.94,-41,-41,1,41,123.21,0.375376,24.9451,4.214505,13278.2801351662,2294.90587457857
80,-97.58,24.04,-35,-35,1,35,123.21,0.36775,24.56285,4.15365,7688.95585331004,1231.94898410077
81,-97.58,24.14,-33,-33,1,33,123.21,0.332601,23.84355,4.092305,5852.76999236121,903.773942803757
82,-97.58,24.24,-29,-29,1,29,123.21,0.342274,23.1358,4.033215,6081.37819700036,908.267157537192
83,-97.58,24.34,-29,-29,1,29,123.21,0.356576,22.747,3.976065,7390.72241915321,1067.9420249653
84,-97.58,24.44,-25,-25,1,25,123.21,0.368487,22.5919,3.919675,8516.18948920296,1315.50484937058
85,-97.58,24.54,-22,-22,1,22,123.21,0.390348,22.4864,3.86228,9941.5159794153,1621.73760999073
86,-97.58,24.64,-21,-21,1,21,123.21,0.453906,22.2592,3.79972,10882.5675223717,1776.49521700939
87,-97.58,24.74,-12,-12,1,12,123.21,0.716313,22.01655,3.73624,35331.5501233071,6487.43425800344
88,-97.58,24.84,-16,-16,1,16,123.21,0.905255,21.7946,3.67478,21929.2742984681,3619.9630784728
89,-97.58,24.94,0,0,1,0,123.21,0.787787,21.6817,3.614155,249633.766619184,82759.4322432826
96,-97.58,27.04,0,0,2,0,123.21,0.574977,26.7454,3.5183,413312.426247792,127116.368680206
97,-97.58,27.14,0,0,1,0,123.21,0.636355,26.7045,3.53237,240527.946737726,75744.0597793617
100,-97.58,27.44,0,0,1,0,123.21,2.12332,26.2195,3.761975,900252.531170767,285832.879342844
101,-97.58,27.54,0,0,1,0,123.21,2.22893,26.2022,3.74792,852649.09937247,269919.351559409
102,-97.58,27.64,0,0,1,0,123.21,2.3422,26.1869,3.77661,902878.242011699,286167.948761109
107,-97.48,21.74,-19,-19,1,19,123.21,0.665486,25.0065,4.072735,17006.2873751571,2784.15287306358
108,-97.48,21.84,-35,-35,1,35,123.21,0.477751,24.77765,4.127115,9512.30900192383,1484.30674470805
109,-97.48,21.94,-41,-41,1,41,123.21,0.380197,24.5592,4.18461,10878.5539451041,1877.42105368817
110,-97.48,22.04,-56,-56,1,56,123.21,0.279898,21.9676,4.24558,35135.4048496342,5838.51487940211
111,-97.48,22.14,-12,-12,1,12,123.21,0.219974,20.28825,4.31028,34061.3906755188,7696.96150503172
112,-97.48,22.24,-58,-58,1,58,123.21,0.202272,20.5355,4.377325,69859.9782826349,12890.987982594
113,-97.48,22.34,-55,-55,1,55,123.21,0.157212,22.67075,4.44374,51222.088257303,10677.193893005
114,-97.48,22.44,-71,-71,1,71,123.21,0.164947,20.09545,4.504675,70638.4977160176,16071.6931912905
115,-97.48,22.54,-121,-121,1,121,123.21,0.137243,16.679495,4.55265,10880.710152849,5851.03997849959
116,-97.48,22.64,-130,-130,1,130,123.21,0.135529,18.83315,4.5781,10310.2331629729,6381.41183632452
117,-97.48,22.74,-105,-105,1,105,123.21,0.118661,18.9544,4.588655,22114.2437446892,9846.13066948397
118,-97.48,22.84,-80,-80,1,80,123.21,0.135646,20.3523,4.589185,22866.8078994473,9307.73298897647
119,-97.48,22.94,-95,-95,1,95,123.21,0.158931,20.7183,4.581805,54930.9135003552,21875.595765262
120,-97.48,23.04,-80,-80,1,80,123.21,0.28476,19.5874,4.566785,34168.4794848358,11347.1920098499
121,-97.48,23.14,-80,-80,1,80,123.21,0.259012,18.351,4.5437,37847.3349619278,10731.9327915872
122,-97.48,23.24,-86,-86,1,86,123.21,0.240393,16.76285,4.512285,58643.7216799063,16493.9343350579
