FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
70,-97.58,23.04,-50,-50,1,50,123.21,0.633473,22.83545,4.61156,213.992480519023,74.8867367274452
71,-97.58,23.14,-52,-52,1,52,123.21,0.535259,22.534,4.5893,185.557684457869,62.7886764287704
72,-97.58,23.24,-48,-48,1,48,123.21,0.50098,21.1474,4.55825,275.290158870535,86.7783284727347
73,-97.58,23.34,-60,-60,1,60,123.21,0.530187,20.85775,4.51879,189.711908117563,60.8194416785364
74,-97.58,23.44,-49,-49,1,49,123.21,0.525581,22.1154,4.47254,256.660656419711,71.4343046863958
75,-97.58,23.54,-48,-48,1,48,123.21,0.543473,23.20995,4.422555,352.678330274122,97.6663166411915
76,-97.58,23.64,-50,-50,1,50,123.21,0.393722,24.74295,4.375515,269.880357637444,80.6682315122129
77,-97.58,23.74,-48,-48,1,48,123.21,0.313205,25.05205,4.32606,289.018046047603,82.6069441835817
78,-97.58,23.84,-45,-45,1,45,123.21,0.363553,24.99755,4.27241,360.351889529398,96.6796154235249
79,-97.58,23.94,-41,-41,1,41,123.21,0.375376,24.9451,4.214505,441.841981201256,107.043265216873
80,-97.58,24.04,-35,-35,1,35,123.21,0.36775,24.56285,4.15365,621.296276078541,132.40773482216
81,-97.58,24.14,-33,-33,1,33,123.21,0.332601,23.84355,4.092305,869.637034771284,181.397122112962
82,-97.58,24.24,-29,-29,1,29,123.21,0.342274,23.1358,4.033215,1206.98639743779,253.780551967993
83,-97.58,24.34,-29,-29,1,29,123.21,0.356576,22.747,3.976065,1243.45849936814,258.514265327803
84,-97.58,24.44,-25,-25,1,25,123.21,0.368487,22.5919,3.919675,2266.5403832454,487.775646791184
85,-97.58,24.54,-22,-22,1,22,123.21,0.390348,22.4864,3.86228,4228.597792295,928.884513163
86,-97.58,24.64,-21,-21,1,21,123.21,0.453906,22.2592,3.79972,5705.09592862389,1239.4146074185
87,-97.58,24.74,-12,-12,1,12,123.21,0.716313,22.01655,3.73624,35277.9948965059,8408.22581137145
88,-97.58,24.84,-16,-16,1,16,123.21,0.905255,21.7946,3.67478,17291.7596441554,3769.69108410219
89,-97.58,24.94,0,0,1,0,123.21,0.787787,21.6817,3.614155,393595.754228009,143910.030662241
96,-97.58,27.04,0,0,2,0,123.21,0.574977,26.7454,3.5183,527065.426605412,167489.938539756
97,-97.58,27.14,0,0,1,0,123.21,0.636355,26.7045,3.53237,426621.33167141,139261.385299828
100,-97.58,27.44,0,0,1,0,123.21,2.12332,26.2195,3.761975,134218.485219336,46309.0698093673
101,-97.58,27.54,0,0,1,0,123.21,2.22893,26.2022,3.74792,133774.887892658,45972.3189574477
102,-97.58,27.64,0,0,1,0,123.21,2.3422,26.1869,3.77661,120195.859204402,41597.0970064969
107,-97.48,21.74,-19,-19,1,19,123.21,0.665486,25.0065,4.072735,3649.38452519117,797.85189834132
108,-97.48,21.84,-35,-35,1,35,123.21,0.477751,24.77765,4.127115,571.109039553091,119.888938327356
109,-97.48,21.94,-41,-41,1,41,123.21,0.380197,24.5592,4.18461,528.134983614583,127.242412180113
110,-97.48,22.04,-56,-56,1,56,123.21,0.279898,21.9676,4.24558,208.776311695554,56.3991942848211
111,-97.48,22.14,-12,-12,1,12,123.21,0.219974,20.28825,4.31028,18622.9418558892,6102.4029441104
112,-97.48,22.24,-58,-58,1,58,123.21,0.202272,20.5355,4.377325,241.527652662754,70.4070689513549
113,-97.48,22.34,-55,-55,1,55,123.21,0.157212,22.67075,4.44374,214.402966319506,64.5251041742903
114,-97.48,22.44,-71,-71,1,71,123.21,0.164947,20.09545,4.504675,739.00881525931,227.823103365661
115,-97.48,22.54,-121,-121,1,121,123.21,0.137243,16.679495,4.55265,2.22044604925031e-16,5.14297403792585e-15
116,-97.48,22.64,-130,-130,1,130,123.21,0.135529,18.83315,4.5781,2.22044604925031e-16,1.10985987649721e-14
117,-97.48,22.74,-105,-105,1,105,123.21,0.118661,18.9544,4.588655,73.5939900047097,93.5604397374746
118,-97.48,22.84,-80,-80,1,80,123.21,0.135646,20.3523,4.589185,848.094663007399,293.135356638876
119,-97.48,22.94,-95,-95,1,95,123.21,0.158931,20.7183,4.581805,1360.38451992919,532.909897401123
120,-97.48,23.04,-80,-80,1,80,123.21,0.28476,19.5874,4.566785,747.120006697687,245.871593066033
121,-97.48,23.14,-80,-80,1,80,123.21,0.259012,18.351,4.5437,336.281580590709,117.258864357422
122,-97.48,23.24,-86,-86,1,86,123.21,0.240393,16.76285,4.512285,154.503047183209,66.2932683921172
123,-97.48,23.34,-75,-75,1,75,123.21,0.204356,16.0424,4.473065,393.23237281192,173.420033637637
124,-97.48,23.44,-69,-69,1,69,123.21,0.229442,17.17065,4.42774,138.031054347814,56.3089165168374
125,-97.48,23.54,-72,-72,1,72,123.21,0.276906,19.07345,4.37932,594.742034233797,173.199953438053
126,-97.48,23.64,-67,-67,1,67,123.21,0.209839,21.11075,4.331415,446.585177033238,120.914288741515
127,-97.48,23.74,-61,-61,1,61,123.21,0.246217,22.41785,4.28174,228.115078108505,67.1314105216355
128,-97.48,23.84,-60,-60,1,60,123.21,0.251998,23.0636,4.228795,258.030122995974,78.2010537013553
129,-97.48,23.94,-53,-53,1,53,123.21,0.276585,24.1237,4.172455,316.352167224584,93.1086988289822
130,-97.48,24.04,-54,-54,4,54,123.21,0.257132,24.00365,4.11378,270.309125651977,86.647750754101
131,-97.48,24.14,-50,-50,1,50,123.21,0.248395,23.17175,4.054585,455.814754111562,116.739005838454
132,-97.48,24.24,-49,-49,1,49,123.21,0.241808,22.3321,3.996545,461.941851490308,108.363728840285
133,-97.48,24.34,-48,-48,1,48,123.21,0.268614,22.06065,3.939985,547.982065906348,121.840383140658
134,-97.48,24.44,-40,-40,1,40,123.21,0.272111,22.06845,3.88418,899.228190907465,175.459777186953
135,-97.48,24.54,-37,-37,1,37,123.21,0.273396,22.06665,3.827665,1110.18362216175,204.582520129651
136,-97.48,24.64,-34,-34,1,34,123.21,0.297981,22.0343,3.768465,1400.11442656058,255.19063321873
137,-97.48,24.74,-21,-21,1,21,123.21,0.32877,21.85105,3.70826,7246.50657700822,1646.33744647499
138,-97.48,24.84,-21,-21,1,21,123.21,0.349006,21.6054,3.64865,8228.01587542506,1865.21094633778
139,-97.48,24.94,-17,-17,1,17,123.21,0.415154,21.52375,3.58976,19157.6580885594,4514.83977483601
140,-97.48,25.04,-12,-12,1,12,123.21,0.502658,21.9199,3.532105,49964.9680060726,11729.5551984905
141,-97.48,25.14,-3,-3,1,3,123.21,0.718912,22.4838,3.47765,259673.947065881,75821.2873040332
142,-97.48,25.24,-2,-2,1,2,123.21,1.2738,22.95355,3.425855,274431.140609808,80936.3230442754
153,-97.48,27.44,0,0,1,0,123.21,2.37006,26.1822,3.740225,130368.710119143,44693.1330449755
154,-97.48,27.54,0,0,2,0,123.21,2.39654,26.1798,3.75217,147910.122355973,50130.2348822382
155,-97.48,27.64,0,0,4,0,123.21,2.4499,26.1755,3.77387,97080.6811965192,36784.1808774276
156,-97.48,27.74,0,0,1,0,123.21,2.53425,26.1702,3.802745,106898.539823119,37222.4090387318
157,-97.48,27.84,-2,-2,1,2,123.21,7.52117,-4984.5695,3.837895,2.22044604925031e-16,1.04840838468161e-12
158,-97.38,21.14,-12,-12,1,12,123.21,1.78395,22.9672,3.888155,18214.9808374875,4129.07813482891
159,-97.38,21.24,-14,-14,1,14,123.21,1.33623,23.56835,3.884095,16582.4084652758,3611.78694509063
160,-97.38,21.34,-15,-15,1,15,123.21,1.18915,24.23655,3.88953,13311.6089663136,2851.04995943154
161,-97.38,21.44,0,0,1,0,123.21,0.97621,24.7925,3.905765,184297.851700835,65825.6788769833
162,-97.38,21.54,0,0,1,0,123.21,0.875808,24.86955,3.9334,172421.539654717,61980.0153949969
163,-97.38,21.64,-22,-22,1,22,123.21,0.65304,24.68525,3.972175,2899.62778770809,593.066160836797
164,-97.38,21.74,-48,-48,1,48,123.21,0.467443,24.39465,4.02065,496.440418348853,132.903261320751
165,-97.38,21.84,-41,-41,1,41,123.21,0.307255,24.2214,4.07551,684.982967818836,161.519913474956
166,-97.38,21.94,-65,-65,1,65,123.21,0.223801,22.9695,4.134635,418.524001440801,126.187173437784
167,-97.38,22.04,-70,-70,1,70,123.21,0.169508,19.80005,4.19727,787.928687524846,209.645406475338
168,-97.38,22.14,-92,-92,1,92,123.21,0.128513,17.16175,4.262605,254.298006928178,95.6322277375176
182,-97.38,23.54,-144,-144,1,144,123.21,0.189702,14.367,4.336805,2.22044604925031e-16,2.17837248870429e-14
183,-97.38,23.64,-123,-123,1,123,123.21,0.17613,16.57085,4.28814,2.22044604925031e-16,6.31093941259397e-15
184,-97.38,23.74,-96,-96,1,96,123.21,0.160237,18.0484,4.237765,720.284923702474,231.913105018407
185,-97.38,23.84,-83,-83,1,83,123.21,0.164802,19.466,4.184875,832.904040010587,216.708635205041
186,-97.38,23.94,-76,-76,4,76,123.21,0.228233,22.48325,4.12946,938.755617691197,330.53533783473
187,-97.38,24.04,-73,-73,4,73,123.21,0.242926,22.82115,4.07237,939.933314636122,330.711348337107
188,-97.38,24.14,-60,-60,4,60,123.21,0.235171,22.06115,4.014905,236.485366373255,73.1934675190565
189,-97.38,24.24,-67,-67,1,67,123.21,0.200022,21.2121,3.95821,698.028913981649,180.597566793592
190,-97.38,24.34,-57,-57,1,57,123.21,0.205412,21.26855,3.902635,394.25740414016,96.8728320931605
191,-97.38,24.44,-51,-51,1,51,123.21,0.223297,21.5524,3.847765,586.287435977921,126.948769727367
192,-97.38,24.54,-53,-53,1,53,123.21,0.225918,21.69045,3.792635,582.095907119094,126.729032876034
193,-97.38,24.64,-39,-39,1,39,123.21,0.234965,21.9303,3.7363,1360.44273887636,246.246589536772
194,-97.38,24.74,-37,-37,1,37,123.21,0.239177,21.80015,3.679245,1600.47031254773,286.864742874911
195,-97.38,24.84,-34,-34,1,34,123.21,0.247251,21.51605,3.62227,1962.95939520431,371.473062216375
196,-97.38,24.94,-26,-26,1,26,123.21,0.266789,21.43725,3.56583,4154.03256596051,893.873407849517
197,-97.38,25.04,-33,-33,1,33,123.21,0.314739,22.0691,3.51069,2104.66339848412,352.988189589284
198,-97.38,25.14,-25,-25,1,25,123.21,0.435818,22.7743,3.458025,4970.05368480253,843.996371260818
199,-97.38,25.24,-14,-14,1,14,123.21,0.653824,23.2081,3.408025,38804.9096750341,7553.12270539208
200,-97.38,25.34,-2,-2,4,2,123.21,0.906248,23.36365,3.36174,269714.324322669,87372.4330979255
201,-97.38,25.44,0,0,4,0,123.21,1.24159,28.0164,3.318775,645475.415795706,213881.009927904
206,-97.38,26.74,-9,-9,2,9,123.21,1.30454,26.5034,2.867965,60624.9871603718,10147.5562172397
207,-97.38,26.84,0,0,2,0,123.21,1.14189,28.3507,2.8386,1061164.31891579,318083.587217637
